id,created_at,closed_at,state,comments,title
1574,2020-07-29 15:13:23.000000000,1970-01-01 00:00:00.000000001,open,3,Cleanup tempfiles
1573,2020-07-27 22:49:42.000000000,1970-01-01 00:00:00.000000001,open,0,What happens when certificate expire?
1572,2020-07-23 14:19:23.000000000,1970-01-01 00:00:00.000000001,open,0,Couldn't add target to targets: could not find necessary signing keys
1571,2020-07-13 22:30:15.000000000,2020-07-14 17:44:54.000000000,closed,1,Changes required for DNS
1570,2020-07-09 16:41:30.000000000,1970-01-01 00:00:00.000000001,open,0,Update prometheus library
1569,2020-07-03 10:49:38.000000000,2020-07-03 11:09:32.000000000,closed,1,"notary init always fails with ""no trust data available"""
1568,2020-06-29 15:39:27.000000000,1970-01-01 00:00:00.000000001,open,0,Error: error contacting notary server: x509: certificate signed by unknown authority on setup using README.md instructions
1567,2020-06-12 00:47:47.000000000,1970-01-01 00:00:00.000000001,open,0,Reference jwt server
1566,2020-06-09 19:50:37.000000000,1970-01-01 00:00:00.000000001,open,1,Notary Project Status and Feature Plans
1565,2020-06-08 14:02:19.000000000,1970-01-01 00:00:00.000000001,open,2,Add some unit tests for tuf/utils/utils.go
1564,2020-06-05 17:13:35.000000000,1970-01-01 00:00:00.000000001,open,0,Since 2018 there hasn't been a new release
1563,2020-06-03 19:57:57.000000000,1970-01-01 00:00:00.000000001,open,0,Notary TLS Certificates Architecture
1562,2020-06-03 19:08:33.000000000,2020-08-04 18:39:16.000000000,closed,4,"linting: fix ""Implicit memory aliasing in RangeStmt"""
1561,2020-05-25 19:10:43.000000000,1970-01-01 00:00:00.000000001,open,0,make cross has deprecation notice on Python 2.7. 
1560,2020-05-25 19:07:19.000000000,1970-01-01 00:00:00.000000001,open,4,Resolve build error with 'make cross'
1559,2020-05-25 12:52:05.000000000,1970-01-01 00:00:00.000000001,open,5,Feature/sandbox
1558,2020-05-15 12:03:14.000000000,2020-05-28 11:59:32.000000000,closed,1,Signing docker images with delegation key only
1557,2020-05-13 18:24:59.000000000,1970-01-01 00:00:00.000000001,open,1,Notary Client/Docker Client does not recognize Root Keys on YubiKey 5 (Windows)
1556,2020-05-13 17:21:10.000000000,1970-01-01 00:00:00.000000001,open,2,Added fuzzer for cryptoservice
1555,2020-05-09 07:34:57.000000000,1970-01-01 00:00:00.000000001,open,1,Add expires date to the warning from nearExpiry
1554,2020-05-01 21:00:34.000000000,1970-01-01 00:00:00.000000001,open,1,Enforce Docker Content Trust (DCT) on Unofficial Docker images with Notary?
1553,2020-04-30 22:39:09.000000000,1970-01-01 00:00:00.000000001,open,0,Fix typos in client/client_test.go
1552,2020-04-22 07:02:18.000000000,1970-01-01 00:00:00.000000001,open,1,Updated documentation links
1551,2020-04-21 21:35:27.000000000,1970-01-01 00:00:00.000000001,open,0,Update to the latest docker images for postgres and rethink databases (and maria)?
1550,2020-04-21 20:49:01.000000000,1970-01-01 00:00:00.000000001,open,3,"Can't run notary server docker compose, container exists immediately"
1549,2020-04-20 14:32:21.000000000,1970-01-01 00:00:00.000000001,open,0,What asymmetric algorithm is used to generate keys ?
1548,2020-04-17 20:20:56.000000000,1970-01-01 00:00:00.000000001,open,1,Which signing methods are supported by Notary? Especially by Docker Hub?
1547,2020-04-16 21:29:52.000000000,1970-01-01 00:00:00.000000001,open,1,Setting up delegation keys seems hard
1546,2020-04-16 21:29:25.000000000,1970-01-01 00:00:00.000000001,open,0,notary key import should calculate the keyid
1545,2020-04-07 13:26:26.000000000,1970-01-01 00:00:00.000000001,open,0,Add unit test case for server/handlers/changefeed_test.go
