id,created_at,closed_at,state,comments,title
3062,2020-08-30 01:23:27.000000000,1970-01-01 00:00:00.000000001,open,0,LineEdit: change background color when disabled
3061,2020-08-29 06:34:05.000000000,1970-01-01 00:00:00.000000001,open,2,cmake: move autogen to avoid warnings
3060,2020-08-29 05:33:35.000000000,1970-01-01 00:00:00.000000001,open,0,cmake: remove already defined functions
3059,2020-08-29 03:49:07.000000000,1970-01-01 00:00:00.000000001,open,0,tabs: remove from repo
3058,2020-08-29 02:42:45.000000000,1970-01-01 00:00:00.000000001,open,0,cmake: copy monerod to mac bundle
3057,2020-08-28 23:40:27.000000000,1970-01-01 00:00:00.000000001,open,20,Error writing wallet from hardware device...
3056,2020-08-28 21:56:05.000000000,1970-01-01 00:00:00.000000001,open,0,"cmake: fix MacOS linking (-rpath, -bind_at_load, -dead_strip, etc.)"
3055,2020-08-28 15:35:10.000000000,1970-01-01 00:00:00.000000001,open,0,cmake: manually fix pkg-config prefix (QTBUG-80922 workaround)
3054,2020-08-28 14:56:45.000000000,1970-01-01 00:00:00.000000001,open,2,monero: update submodule to master branch HEAD
3053,2020-08-26 05:19:32.000000000,1970-01-01 00:00:00.000000001,open,0,ipc: fix Qt deprecation warning with 5.15.1 beta
3052,2020-08-26 05:19:05.000000000,1970-01-01 00:00:00.000000001,open,0,cmake: remove duplicate find_package
3051,2020-08-26 05:18:13.000000000,1970-01-01 00:00:00.000000001,open,0,cmake: minor message improvements
3050,2020-08-26 05:17:57.000000000,1970-01-01 00:00:00.000000001,open,0,"cmake: fix DEV_MODE, checkout master in submodule"
3049,2020-08-25 09:17:49.000000000,1970-01-01 00:00:00.000000001,open,0,How to pass SSL cert + thumbprint info to GUI client?
3048,2020-08-25 09:15:25.000000000,1970-01-01 00:00:00.000000001,open,1,Make GUI remote node config configurable before opening any wallet
3047,2020-08-23 17:28:30.000000000,1970-01-01 00:00:00.000000001,open,3,fix windows deploy with QT 5.14+
3046,2020-08-20 13:47:09.000000000,1970-01-01 00:00:00.000000001,open,0,GUI update
3045,2020-08-19 13:37:28.000000000,1970-01-01 00:00:00.000000001,open,1,stop shipping empty file monero-wallet-gui.AppImage
3044,2020-08-18 14:30:17.000000000,1970-01-01 00:00:00.000000001,open,0,MerchantTrackingList: fix Qt warning
3043,2020-08-16 03:23:23.000000000,1970-01-01 00:00:00.000000001,open,0,docker: update Qt to 5.9.9
