id,created_at,closed_at,state,comments,title
5909,2020-08-31 16:33:47.000000000,1970-01-01 00:00:00.000000001,open,1,<MarketingPageLayout/> - new component
5908,2020-08-31 15:57:53.000000000,2020-08-31 17:35:46.000000000,closed,1,release 9.5.0
5907,2020-08-31 13:15:59.000000000,2020-08-31 19:18:33.000000000,closed,1,<CustomModalLayout/> and <BaseModalLayout/> - add legacy drivers and fix styles
5906,2020-08-31 12:39:08.000000000,1970-01-01 00:00:00.000000001,open,2,Testkit description improvement
5905,2020-08-31 10:25:46.000000000,2020-08-31 12:01:42.000000000,closed,1,<StarsRatingBar/> - [testkit] fix getSelectedRating
5904,2020-08-31 10:16:32.000000000,1970-01-01 00:00:00.000000001,open,2,<FunnelChart/> - new component
5903,2020-08-30 19:47:35.000000000,2020-08-31 11:04:14.000000000,closed,1,<Ellipsis/> - export component common props
5902,2020-08-30 17:59:11.000000000,1970-01-01 00:00:00.000000001,open,1,<StackedBarChart/> - new component P.O.C
5901,2020-08-30 17:56:16.000000000,1970-01-01 00:00:00.000000001,open,0,<AreaChart/> - new component
5900,2020-08-30 16:10:54.000000000,1970-01-01 00:00:00.000000001,open,1,<Notification/> - fix ellipsis tooltip positioning
5899,2020-08-29 23:47:48.000000000,2020-08-31 12:02:20.000000000,closed,1,<StarsRatingBar /> - testkit getSelectedRating() in readOnly mode always returns 5
5898,2020-08-27 21:34:41.000000000,2020-08-31 13:04:25.000000000,closed,2,InputArea's required attribute
5897,2020-08-27 18:41:20.000000000,2020-08-31 15:53:18.000000000,closed,1,Handle overflow of content in PreviewWidget
5896,2020-08-27 17:32:27.000000000,2020-08-27 17:56:34.000000000,closed,1,release version 9.4.0
5895,2020-08-27 17:09:43.000000000,2020-08-27 17:14:21.000000000,closed,1,Add files after generation
5894,2020-08-27 16:22:43.000000000,2020-08-27 17:13:55.000000000,closed,4,<DropdownLayout/> - (testkit) fix click outside
5893,2020-08-27 15:51:35.000000000,1970-01-01 00:00:00.000000001,open,0,Unidrivers - make sure drivers are not using static class names as selectors
5892,2020-08-27 14:11:56.000000000,2020-08-30 12:57:44.000000000,closed,1,<NumberInput/> - Disable up/down ticker on strict
5891,2020-08-26 18:34:48.000000000,2020-08-27 10:04:15.000000000,closed,1,docs(*): use wix-style-react.com domain
5890,2020-08-26 16:53:05.000000000,1970-01-01 00:00:00.000000001,open,1,FAQ and Troubleshooting article
5889,2020-08-26 13:43:08.000000000,1970-01-01 00:00:00.000000001,open,1,Remove WixComponent
5888,2020-08-25 20:20:01.000000000,1970-01-01 00:00:00.000000001,open,1,change typography api (partially applied) + adjust CounterBadge for w…
5887,2020-08-25 19:20:33.000000000,2020-08-30 19:44:10.000000000,closed,2,<RichTextInputArea/> - add spellCheck prop
5886,2020-08-25 19:01:41.000000000,2020-08-31 13:04:25.000000000,closed,2,<InputArea/> does not have `required` property
5885,2020-08-25 16:54:58.000000000,1970-01-01 00:00:00.000000001,open,1,`<Ellipsis/>` - adding lineClamp
5884,2020-08-25 15:31:35.000000000,2020-08-25 15:54:48.000000000,closed,1,Fix testkit docs
5883,2020-08-25 12:42:25.000000000,2020-08-26 09:52:06.000000000,closed,2,<Timeline/> - allow passing a node instead of string only in the item…
5882,2020-08-25 11:55:08.000000000,2020-08-25 14:11:11.000000000,closed,1,<Collapse /> - fix the animation bug
