id,created_at,closed_at,merged_at,state,merged
4,2016-07-17 15:52:08.000000000,2016-07-27 11:05:56.000000000,2016-07-27 11:05:56.000000000,closed,True
6,2016-07-27 10:03:49.000000000,2016-07-27 11:04:12.000000000,2016-07-27 11:04:12.000000000,closed,True
8,2016-10-25 02:39:08.000000000,2016-12-22 04:41:41.000000000,1970-01-01 00:00:00.000000001,closed,False
12,2016-12-21 14:31:06.000000000,2017-01-18 23:59:59.000000000,1970-01-01 00:00:00.000000001,closed,False
13,2016-12-21 17:50:55.000000000,2016-12-21 17:56:34.000000000,1970-01-01 00:00:00.000000001,closed,False
14,2016-12-21 17:57:40.000000000,2017-01-18 23:59:52.000000000,1970-01-01 00:00:00.000000001,closed,False
16,2016-12-21 22:17:54.000000000,2017-01-18 23:59:31.000000000,1970-01-01 00:00:00.000000001,closed,False
17,2016-12-21 22:54:39.000000000,2016-12-22 01:16:04.000000000,2016-12-22 01:16:04.000000000,closed,True
20,2017-01-17 20:28:59.000000000,2017-01-19 19:14:09.000000000,1970-01-01 00:00:00.000000001,closed,False
21,2017-01-18 23:59:03.000000000,2017-01-19 14:26:20.000000000,2017-01-19 14:26:20.000000000,closed,True
22,2017-01-19 15:57:00.000000000,2017-01-19 15:58:03.000000000,2017-01-19 15:58:03.000000000,closed,True
23,2017-01-21 00:46:20.000000000,2017-01-21 01:05:36.000000000,2017-01-21 01:05:36.000000000,closed,True
27,2017-02-02 01:35:27.000000000,2017-02-02 11:15:27.000000000,2017-02-02 11:15:27.000000000,closed,True
28,2017-02-03 00:12:30.000000000,2017-02-03 00:24:37.000000000,2017-02-03 00:24:37.000000000,closed,True
29,2017-02-07 20:07:49.000000000,2017-02-07 22:52:02.000000000,2017-02-07 22:52:02.000000000,closed,True
31,2017-02-19 18:26:55.000000000,2017-02-20 17:49:42.000000000,2017-02-20 17:49:42.000000000,closed,True
36,2017-03-15 01:31:20.000000000,2017-03-15 12:00:11.000000000,2017-03-15 12:00:11.000000000,closed,True
38,2017-03-15 16:05:32.000000000,2017-03-15 19:16:42.000000000,1970-01-01 00:00:00.000000001,closed,False
40,2017-03-15 16:44:52.000000000,2017-03-15 18:31:03.000000000,2017-03-15 18:31:03.000000000,closed,True
42,2017-03-18 00:50:53.000000000,2017-03-20 11:16:25.000000000,2017-03-20 11:16:25.000000000,closed,True
46,2017-03-25 18:36:33.000000000,2017-03-27 19:57:08.000000000,1970-01-01 00:00:00.000000001,closed,False
53,2017-03-31 21:56:40.000000000,2017-04-05 13:41:57.000000000,2017-04-05 13:41:57.000000000,closed,True
55,2017-04-11 08:14:44.000000000,2017-04-11 11:04:14.000000000,2017-04-11 11:04:14.000000000,closed,True
56,2017-04-13 21:02:15.000000000,2017-04-17 13:34:00.000000000,2017-04-17 13:34:00.000000000,closed,True
63,2017-05-28 05:29:15.000000000,2017-05-29 12:49:24.000000000,2017-05-29 12:49:24.000000000,closed,True
68,2017-06-09 12:06:15.000000000,2017-06-09 12:13:39.000000000,1970-01-01 00:00:00.000000001,closed,False
73,2017-06-18 11:38:38.000000000,2017-06-18 23:43:36.000000000,2017-06-18 23:43:36.000000000,closed,True
77,2017-06-25 01:05:40.000000000,2017-06-26 11:53:03.000000000,2017-06-26 11:53:03.000000000,closed,True
96,2017-08-02 12:07:47.000000000,2017-08-03 22:09:28.000000000,1970-01-01 00:00:00.000000001,closed,False
101,2017-08-09 16:30:12.000000000,2017-08-09 16:32:49.000000000,2017-08-09 16:32:49.000000000,closed,True
107,2017-08-31 12:04:30.000000000,2017-08-31 23:15:49.000000000,2017-08-31 23:15:49.000000000,closed,True
124,2017-09-14 16:08:21.000000000,2017-09-15 00:18:59.000000000,1970-01-01 00:00:00.000000001,closed,False
137,2017-10-03 11:41:25.000000000,2017-10-06 21:33:58.000000000,1970-01-01 00:00:00.000000001,closed,False
141,2017-10-06 17:16:30.000000000,2017-10-06 21:31:23.000000000,1970-01-01 00:00:00.000000001,closed,False
178,2017-12-04 15:20:34.000000000,2017-12-04 17:01:51.000000000,1970-01-01 00:00:00.000000001,closed,False
183,2017-12-06 20:28:35.000000000,2017-12-18 12:11:21.000000000,2017-12-18 12:11:21.000000000,closed,True
189,2017-12-18 01:34:46.000000000,2017-12-18 12:10:43.000000000,2017-12-18 12:10:43.000000000,closed,True
191,2017-12-25 00:55:34.000000000,2017-12-25 11:41:48.000000000,2017-12-25 11:41:48.000000000,closed,True
200,2018-01-08 18:57:25.000000000,2018-01-10 14:29:23.000000000,2018-01-10 14:29:23.000000000,closed,True
203,2018-01-11 13:31:37.000000000,2018-01-11 14:04:30.000000000,2018-01-11 14:04:30.000000000,closed,True
204,2018-01-11 13:42:35.000000000,2018-01-23 15:11:59.000000000,1970-01-01 00:00:00.000000001,closed,False
211,2018-01-29 22:43:20.000000000,2018-01-30 12:24:44.000000000,1970-01-01 00:00:00.000000001,closed,False
217,2018-02-04 05:31:58.000000000,2018-02-06 14:00:36.000000000,2018-02-06 14:00:36.000000000,closed,True
235,2018-02-11 00:45:07.000000000,2018-02-22 02:17:30.000000000,1970-01-01 00:00:00.000000001,closed,False
237,2018-02-11 18:15:05.000000000,2018-02-22 02:25:40.000000000,1970-01-01 00:00:00.000000001,closed,False
239,2018-02-12 09:59:01.000000000,2018-02-25 01:11:28.000000000,1970-01-01 00:00:00.000000001,closed,False
240,2018-02-12 21:00:33.000000000,2018-10-31 13:35:31.000000000,1970-01-01 00:00:00.000000001,closed,False
