id,created_at,closed_at,state,comments,title
874,2020-08-30 18:09:27.000000000,1970-01-01 00:00:00.000000001,open,0,Accept dash within field names.
872,2020-08-27 02:12:24.000000000,2020-08-27 02:54:38.000000000,closed,0,Filter meta.json from validate_checksum
871,2020-08-26 18:46:45.000000000,2020-08-26 19:42:41.000000000,closed,4,Updates and Deletes
870,2020-08-25 20:29:50.000000000,2020-08-26 04:39:38.000000000,closed,3,Corrupted term freq
869,2020-08-22 17:55:08.000000000,1970-01-01 00:00:00.000000001,open,3,Block WAND on TermQuery
868,2020-08-22 17:51:27.000000000,2020-08-27 11:43:40.000000000,closed,0,Fixing unit tests.
867,2020-08-22 11:59:51.000000000,2020-08-22 14:55:31.000000000,closed,1,SnippetGenerator doesn’t work with FuzzyTermQuery
866,2020-08-21 08:07:58.000000000,2020-08-21 16:37:06.000000000,closed,2,Removing dependency to atomicwrites
865,2020-08-21 06:00:49.000000000,2020-08-21 06:23:10.000000000,closed,1,Update basic_search.rs to remove duplicate text
864,2020-08-19 18:23:25.000000000,1970-01-01 00:00:00.000000001,open,0,Githubactions
863,2020-08-18 10:24:02.000000000,1970-01-01 00:00:00.000000001,open,0,add standard tokenizer
862,2020-08-16 05:47:14.000000000,2020-08-16 05:49:56.000000000,closed,1,Update occur.rs
861,2020-08-12 10:46:18.000000000,2020-08-12 11:06:25.000000000,closed,0,Bugfix
860,2020-08-12 02:18:07.000000000,2020-08-12 02:20:40.000000000,closed,1,Entirely removes usage of failure and replace it with thiserror
859,2020-08-11 10:59:37.000000000,2020-08-18 09:07:35.000000000,closed,8,add standard tokenizer
858,2020-08-07 10:28:18.000000000,1970-01-01 00:00:00.000000001,open,4,Allow external executor pool for IndexWriter
857,2020-08-03 20:36:40.000000000,2020-08-12 11:43:52.000000000,closed,10,Index out of bounds on conjunction of term and range queries
856,2020-07-28 05:02:34.000000000,2020-08-19 17:36:37.000000000,closed,4,Block wand
855,2020-07-22 11:13:01.000000000,1970-01-01 00:00:00.000000001,open,0,How to impl this analyzer
854,2020-07-20 05:48:46.000000000,2020-07-20 08:05:06.000000000,closed,0,Added field norm readers
853,2020-07-17 09:53:01.000000000,2020-07-17 11:40:41.000000000,closed,2,Assert nearly equals macro
852,2020-07-17 09:25:22.000000000,2020-07-20 09:15:21.000000000,closed,0,Blockwand
851,2020-07-16 07:30:56.000000000,2020-07-16 07:32:46.000000000,closed,1,fix typo in index_meta.rs
850,2020-07-16 06:37:30.000000000,2020-07-16 07:24:56.000000000,closed,0,Removed asserts
849,2020-07-14 08:15:21.000000000,2020-07-16 05:57:52.000000000,closed,0,Bugfix.
848,2020-07-13 10:08:15.000000000,2020-07-16 07:33:12.000000000,closed,0,Update segment_updater.rs
847,2020-07-08 06:01:32.000000000,1970-01-01 00:00:00.000000001,open,0,Make an index reader that offers a view over the union of 2 or more indexes.
846,2020-07-02 10:11:02.000000000,2020-07-02 10:11:39.000000000,closed,0,Update index.rs
845,2020-07-01 04:47:53.000000000,2020-07-01 05:25:27.000000000,closed,1,Update mod.rs
844,2020-07-01 02:03:59.000000000,2020-07-01 05:26:36.000000000,closed,1,Fix incorrect SimpleTokenizer link in documentation
843,2020-06-22 14:03:21.000000000,2020-06-23 14:19:10.000000000,closed,1,fast field for string by sort
842,2020-06-20 18:02:22.000000000,2020-06-21 05:50:18.000000000,closed,3,How to sort more than two fields
841,2020-06-08 01:08:45.000000000,2020-06-08 16:54:22.000000000,closed,1,Boolean query: do not combine excluded scores.
840,2020-06-08 01:07:52.000000000,2020-06-08 15:01:20.000000000,closed,0,Boolean query: do not combine excluded scores.
839,2020-06-05 14:40:49.000000000,2020-06-05 14:41:56.000000000,closed,0,Fixes build for no-default-features
838,2020-06-05 13:18:21.000000000,2020-06-05 14:41:23.000000000,closed,1,Update index.rs
837,2020-06-02 04:07:19.000000000,2020-06-05 14:42:52.000000000,closed,0,Alive doc iterator.
836,2020-05-31 10:43:43.000000000,2020-06-01 06:31:19.000000000,closed,0,Move for_each functions from Scorer to Weight.
835,2020-05-30 02:44:37.000000000,2020-05-30 10:31:56.000000000,closed,10,delete_term not removing document
834,2020-05-26 18:48:42.000000000,2020-05-27 03:49:48.000000000,closed,0,Simplification of the segment postings seek implementation.
833,2020-05-26 00:49:22.000000000,1970-01-01 00:00:00.000000001,open,3,Remove dependency atomicwrites
832,2020-05-25 11:52:35.000000000,1970-01-01 00:00:00.000000001,open,1,Better support for bytes field
831,2020-05-23 16:51:05.000000000,2020-05-25 04:51:25.000000000,closed,0,Skiprefactoring skipabsolute
830,2020-05-22 20:09:15.000000000,2020-05-25 11:53:11.000000000,closed,3,User need : Better support for bytes field
829,2020-05-22 10:42:35.000000000,2020-05-22 11:24:09.000000000,closed,0,Closes #828.
828,2020-05-22 08:18:35.000000000,2020-05-22 11:24:10.000000000,closed,3,Index out of bound error in LogMergePolicy
827,2020-05-20 17:23:56.000000000,2020-05-20 17:28:01.000000000,closed,0,Robyoung introduce offset to top docs
826,2020-05-16 00:15:44.000000000,2020-05-20 17:25:25.000000000,closed,4,Add offset to TopDocsCollector
825,2020-05-15 23:15:49.000000000,2020-05-16 05:59:25.000000000,closed,1,Minor doc and test improvements around fuzzy querying
824,2020-05-15 18:28:35.000000000,2020-05-16 11:33:37.000000000,closed,0,New api
823,2020-05-10 02:34:31.000000000,2020-05-16 05:59:51.000000000,closed,0,Make field methods const fns
822,2020-05-09 04:32:47.000000000,2020-05-20 17:25:25.000000000,closed,0,introduce an offset to the topdocs collector to help pagination
821,2020-05-08 10:21:42.000000000,2020-05-16 05:59:51.000000000,closed,1,Make `Field::from_field_id` a `const fn`
820,2020-04-27 06:56:35.000000000,2020-04-27 07:01:18.000000000,closed,0,Added TryInto implementation for IndexReaderBuilder
819,2020-04-27 06:41:07.000000000,2020-04-27 06:56:50.000000000,closed,0,Format and remove useless import
818,2020-04-27 06:28:28.000000000,2020-04-27 06:42:20.000000000,closed,0,Create the MMapDirectory does not return a Directory.
817,2020-04-22 02:40:38.000000000,2020-04-23 06:03:05.000000000,closed,5,Provide something along the lines of `open_or_create` that accepts `&Path`
816,2020-04-21 03:35:07.000000000,2020-04-27 06:07:07.000000000,closed,2,benchmark questions
815,2020-04-19 21:35:52.000000000,1970-01-01 00:00:00.000000001,open,5,Faiss embedd on tantivy
814,2020-04-19 21:04:05.000000000,2020-06-06 19:41:44.000000000,closed,6,Two phase docsets
813,2020-04-18 11:26:12.000000000,2020-04-18 15:19:23.000000000,closed,0,Removing tantivy-fst conf and removing warning.
812,2020-04-18 00:33:57.000000000,2020-08-19 18:46:57.000000000,closed,22,Block-Max WAND implementation proof of concept
811,2020-04-18 00:03:08.000000000,2020-04-19 08:45:21.000000000,closed,2,How to get values from NamedFieldDocument
810,2020-04-17 00:12:34.000000000,2020-04-17 02:14:20.000000000,closed,0,Update fail requirement from 0.3 to 0.4
809,2020-04-16 23:24:46.000000000,2020-04-16 23:30:13.000000000,closed,1,Clippy: unused crate DFAWrapper
808,2020-04-13 17:44:01.000000000,2020-04-16 18:05:13.000000000,closed,2,Switch fst dependency to git
807,2020-04-13 17:32:52.000000000,2020-04-19 10:54:01.000000000,closed,4,Make TweakScore and CustomScore mutable at the segment level
806,2020-04-13 09:45:27.000000000,2020-04-20 17:04:36.000000000,closed,3,Make TweakScore and CustomScore mutable at the segment level.
805,2020-04-12 21:23:35.000000000,2020-04-27 07:01:19.000000000,closed,0,Use TryInto
804,2020-04-03 04:09:01.000000000,1970-01-01 00:00:00.000000001,open,0,Mitigate the perf loss due to dynamic dispatch to the collector
803,2020-03-31 18:26:03.000000000,2020-04-16 18:05:14.000000000,closed,0,Dependabot couldn't fetch all your path-based dependencies
802,2020-03-31 11:52:10.000000000,2020-03-31 16:13:51.000000000,closed,0,Closes #788. OR not working when using conjunction by default.
801,2020-03-31 00:12:45.000000000,2020-04-01 04:44:16.000000000,closed,2,Update levenshtein_automata requirement from 0.1 to 0.2
800,2020-03-27 21:53:18.000000000,1970-01-01 00:00:00.000000001,open,3,"Does tantivy has both data and metadata in every segments, just like Lucene does ?"
799,2020-03-20 20:55:19.000000000,1970-01-01 00:00:00.000000001,open,2,Interest in a `MoreLikeThis` query?
798,2020-03-20 16:14:09.000000000,1970-01-01 00:00:00.000000001,open,1,wrong doc_freq() after deletes
797,2020-03-19 08:36:16.000000000,2020-03-19 15:19:32.000000000,closed,2,Fix prefix option for FuzzyTermQuery
796,2020-03-17 16:24:23.000000000,1970-01-01 00:00:00.000000001,open,0,Restrict characters in field names or fix query parser. 
795,2020-03-14 18:50:48.000000000,1970-01-01 00:00:00.000000001,open,0,Nrt
794,2020-03-14 03:36:12.000000000,1970-01-01 00:00:00.000000001,open,0,Add a filtering collector
793,2020-03-13 14:58:26.000000000,1970-01-01 00:00:00.000000001,open,1,Implemented PollWatcher
792,2020-03-11 12:52:37.000000000,2020-03-11 13:41:05.000000000,closed,0,Removed itertools
791,2020-03-10 00:12:46.000000000,2020-03-11 12:51:23.000000000,closed,0,Update base64 requirement from 0.11.0 to 0.12.0
790,2020-03-10 00:12:19.000000000,2020-03-11 12:52:59.000000000,closed,1,Update itertools requirement from 0.8 to 0.9
789,2020-03-09 04:41:56.000000000,2020-03-14 12:05:56.000000000,closed,0,Moving the StoreWriter out of the SegmentSerializer.
788,2020-03-08 14:15:57.000000000,2020-03-31 16:13:52.000000000,closed,1,OR not working when using conjunction by default
787,2020-03-08 05:57:17.000000000,2020-03-08 08:04:22.000000000,closed,0,Avoid writing a new delete file if there was no actual deletes.
786,2020-03-06 19:30:21.000000000,2020-03-06 19:33:59.000000000,closed,0,Removing serde-derive dependency
785,2020-03-03 15:58:12.000000000,2020-03-03 16:24:00.000000000,closed,2,Add Lindera to README.md
784,2020-03-02 17:38:44.000000000,2020-03-02 18:12:43.000000000,closed,0,Faster compilation
783,2020-02-28 03:31:12.000000000,2020-02-28 04:42:38.000000000,closed,0,"Slight re-organization to increase contrast of ""Getting Started"""
782,2020-02-23 10:21:37.000000000,1970-01-01 00:00:00.000000001,open,0,Segment writer in ram2
781,2020-02-17 06:02:14.000000000,2020-02-17 06:41:45.000000000,closed,0,Update snap version to 1.
780,2020-02-15 18:03:05.000000000,2020-02-21 05:42:01.000000000,closed,0,Outdated documention link
779,2020-02-15 07:26:06.000000000,2020-02-17 05:53:39.000000000,closed,0,Closes #777
778,2020-02-15 01:12:40.000000000,2020-02-17 06:02:01.000000000,closed,1,Update snap requirement from 0.2 to 1.0
777,2020-02-12 19:31:54.000000000,2020-02-17 05:53:40.000000000,closed,5,Reloading without creating searchers creates leaky behaviour.
776,2020-02-12 00:16:35.000000000,2020-02-12 03:59:48.000000000,closed,8,Making `TopCollector::limit` optional
775,2020-02-06 18:16:14.000000000,2020-02-06 19:02:49.000000000,closed,0,Updating combine to version 4
774,2020-02-04 21:07:42.000000000,2020-03-13 15:18:30.000000000,closed,0,Simple solution to use polling instead of events
773,2020-02-03 19:39:56.000000000,1970-01-01 00:00:00.000000001,open,0,A way to know if a fast field has a value for a specific document
772,2020-02-03 06:33:13.000000000,2020-02-19 07:04:38.000000000,closed,3,[WIP]  Alternative take on boosted queries
771,2020-01-31 12:58:40.000000000,2020-01-31 14:47:03.000000000,closed,0,Removed `use::Result`.
770,2020-01-31 12:02:20.000000000,2020-02-21 05:50:36.000000000,closed,2,Does tantivy support Phonetic Matching or any plan to support it
769,2020-01-30 14:06:35.000000000,2020-01-31 11:50:27.000000000,closed,0,Make Executor public so Searcher::search_in_executor method now can be used
768,2020-01-30 06:22:18.000000000,2020-01-31 13:05:08.000000000,closed,1,Executor not exported
767,2020-01-29 23:18:10.000000000,2020-01-30 06:04:59.000000000,closed,1,Optimize TermDictionary::empty by lazy data source
766,2020-01-29 21:42:02.000000000,2020-01-30 06:04:59.000000000,closed,1,TermDictionary::empty() is too slow
765,2020-01-29 18:53:38.000000000,2020-01-30 06:14:35.000000000,closed,1,Maximum size of segment to be considered for merge
764,2020-01-29 17:51:13.000000000,2020-01-29 18:12:43.000000000,closed,0,Psuedocode for poll implementation
763,2020-01-29 01:12:37.000000000,2020-01-29 19:26:11.000000000,closed,1,Update time requirement from 0.1.42 to 0.2.5
762,2020-01-28 06:13:12.000000000,2020-01-29 14:23:39.000000000,closed,0,Dynamic dispatch in tokenizers
761,2020-01-28 03:31:52.000000000,2020-02-03 16:00:47.000000000,closed,1,Uniform API for Query construction
760,2020-01-25 21:18:18.000000000,1970-01-01 00:00:00.000000001,open,9,Improve integration of errors with `std::error::Error`
759,2020-01-25 18:18:34.000000000,2020-01-30 06:11:30.000000000,closed,1,Facet path string
758,2020-01-25 04:02:58.000000000,2020-02-27 13:59:07.000000000,closed,2,Invalid footer causes allocation of 10304235947423694895 bytes
757,2020-01-24 15:49:12.000000000,2020-01-30 05:59:22.000000000,closed,7,Backward iteration for termdict range
756,2020-01-24 15:05:36.000000000,1970-01-01 00:00:00.000000001,open,3,Move from `failure` to `thiserror`
755,2020-01-23 06:46:46.000000000,2020-01-29 14:23:38.000000000,closed,0,Dynamic analyzer
754,2020-01-22 01:13:49.000000000,2020-01-29 01:12:40.000000000,closed,1,Update time requirement from 0.1.42 to 0.2.4
753,2020-01-21 04:38:51.000000000,2020-02-03 15:59:33.000000000,closed,2,Low level Query boost_by
752,2020-01-21 01:13:12.000000000,2020-02-06 19:04:16.000000000,closed,1,"Update combine requirement from >=3.6.0,<4.0.0 to >=3.6.0, <5.0.0"
751,2020-01-21 01:12:47.000000000,2020-01-22 01:13:53.000000000,closed,1,Update time requirement from 0.1.42 to 0.2.3
750,2020-01-21 01:12:28.000000000,2020-01-21 03:57:40.000000000,closed,0,Update tantivy-fst requirement from 0.1 to 0.2
749,2020-01-09 01:12:58.000000000,2020-01-21 01:12:50.000000000,closed,1,Update time requirement from 0.1.42 to 0.2.2
748,2020-01-08 08:39:55.000000000,2020-01-08 09:41:03.000000000,closed,0,Return an error instead of panicking when sorting by a non fast field.
747,2020-01-07 19:06:45.000000000,2020-01-08 09:41:03.000000000,closed,0,Ordering by a non existing fast field should not panick.
746,2019-12-30 19:41:49.000000000,2019-12-30 19:42:12.000000000,closed,0,Davide romanini arm atomic mutex
745,2019-12-29 20:15:29.000000000,2019-12-30 19:43:00.000000000,closed,2,Add atomic mutex implementation for ARM
744,2019-12-29 15:59:36.000000000,2019-12-29 18:37:14.000000000,closed,1,Expose UserOperation as a public type.
743,2019-12-27 19:12:15.000000000,2020-01-06 03:23:31.000000000,closed,4,Cannot cross compile for ARMv5TE
742,2019-12-25 13:11:33.000000000,2019-12-25 16:37:35.000000000,closed,3,Make SchemaBuilder::add_field() public
741,2019-12-25 09:10:30.000000000,2019-12-25 13:43:34.000000000,closed,0,Handle facet search in the QueryParser.
740,2019-12-25 01:12:56.000000000,2020-01-09 01:13:02.000000000,closed,1,Update time requirement from 0.1.42 to 0.2.1
739,2019-12-21 01:13:33.000000000,2019-12-25 01:12:59.000000000,closed,1,Update time requirement from 0.1.42 to 0.2.0
738,2019-12-20 18:12:56.000000000,2019-12-25 13:43:34.000000000,closed,0,Enable facet search in the QueryParser
737,2019-12-20 18:05:49.000000000,1970-01-01 00:00:00.000000001,open,3,[RFC] directory: Convert the ReadOnlySource to provide a Read + Seek based …
736,2019-12-20 08:58:33.000000000,2019-12-20 17:20:16.000000000,closed,0,Implement fast field for DateTime.
735,2019-12-19 12:41:38.000000000,2019-12-20 17:22:01.000000000,closed,2,Merging index fails if DateTime field is included in schema
734,2019-12-19 06:05:24.000000000,2019-12-19 06:06:03.000000000,closed,0,Added a constructor for `WatchHandle`
733,2019-12-18 18:27:56.000000000,2019-12-18 19:25:23.000000000,closed,0,Closes #732
732,2019-12-18 17:45:34.000000000,2019-12-18 19:25:24.000000000,closed,1,`IndexWriter::merge` should not borrow self.
731,2019-12-18 11:53:01.000000000,2019-12-19 06:06:03.000000000,closed,2,Can't impl Directory outsite the crate
730,2019-12-17 15:20:59.000000000,2019-12-17 17:09:09.000000000,closed,0,Closes #729
729,2019-12-17 08:23:14.000000000,2019-12-17 17:09:10.000000000,closed,3,Regression on 0.11 - Missing updated documents (deleted + re-added)
728,2019-12-17 00:57:03.000000000,2019-12-30 15:55:08.000000000,closed,1,Add Lucene++ to the benchmark page
727,2019-12-16 14:44:13.000000000,2019-12-16 14:53:06.000000000,closed,1,Make TokenStream an Iterator
726,2019-12-13 15:59:52.000000000,2019-12-13 19:41:22.000000000,closed,7,Make u64_lenient() handle f64 fast fields too
725,2019-12-13 07:14:52.000000000,2019-12-14 12:50:45.000000000,closed,0,Petr tik n662 more error handling
724,2019-12-12 06:49:02.000000000,2019-12-14 05:14:34.000000000,closed,1,Make error handling richer in Footer::is_compatible
723,2019-12-10 14:37:25.000000000,2019-12-13 05:50:01.000000000,closed,0,Optimize deletes
722,2019-12-09 09:23:58.000000000,2019-12-09 09:40:05.000000000,closed,0,Some clippy minor fixes
721,2019-12-09 07:18:31.000000000,2019-12-09 09:31:36.000000000,closed,0,Fixing JSON se/deserialization of dates.
720,2019-12-07 03:36:55.000000000,2019-12-08 14:10:51.000000000,closed,1,Fix outdated reference in documentation
719,2019-12-06 21:40:16.000000000,2019-12-09 09:31:35.000000000,closed,2,How to index datetime value with JSON?
718,2019-11-29 05:08:54.000000000,2019-11-29 10:37:51.000000000,closed,10,It's extremely hard to search CJK text because of how tokenization is handled for queries
717,2019-11-27 15:51:55.000000000,2019-11-27 17:09:00.000000000,closed,0,add norwegian stemmer
716,2019-11-25 14:56:46.000000000,2019-11-25 18:38:48.000000000,closed,0,Updated rust-stemmers version to 1.2
715,2019-11-25 12:40:19.000000000,2019-11-25 18:39:13.000000000,closed,0,Kkoziara remove tokens from doc store
714,2019-11-25 10:22:33.000000000,2019-11-25 11:57:30.000000000,closed,0,Closes #712
713,2019-11-23 12:37:20.000000000,2020-01-30 06:19:31.000000000,closed,1,Added max segment size to consider and option to consider deletes.
712,2019-11-22 19:11:36.000000000,2019-11-25 11:57:31.000000000,closed,0,Memory leak in the DeleteQueue
711,2019-11-22 08:26:17.000000000,2019-11-22 09:09:36.000000000,closed,0,clippy first stab
710,2019-11-21 08:43:38.000000000,2019-12-13 05:50:02.000000000,closed,6,Purge_deletes in commit took too long when there are a lot of segments in the index path
709,2019-11-21 06:31:28.000000000,2019-11-21 07:41:59.000000000,closed,0,Closes #708
708,2019-11-20 19:27:50.000000000,2019-11-21 07:42:01.000000000,closed,4,Unit Test Failing directory::tests
707,2019-11-20 01:12:23.000000000,2019-11-20 17:19:17.000000000,closed,1,Update census requirement from 0.2 to 0.3
706,2019-11-19 06:02:29.000000000,2020-01-30 06:14:35.000000000,closed,2,"Add a maximum segment size for merge policies, Deletes"
705,2019-11-18 15:04:18.000000000,1970-01-01 00:00:00.000000001,open,1,tantivy needs too many threads when indexing
704,2019-11-16 17:05:00.000000000,2019-11-20 17:18:06.000000000,closed,0,Thread pool merge
703,2019-11-14 05:28:55.000000000,1970-01-01 00:00:00.000000001,open,1,Document Score
702,2019-11-14 05:16:09.000000000,1970-01-01 00:00:00.000000001,open,0,The current search executor is clumsy in  a multiple index setting 
701,2019-11-13 17:25:13.000000000,2019-11-15 14:35:32.000000000,closed,0,First shot
700,2019-11-11 16:30:56.000000000,2019-11-11 18:28:57.000000000,closed,8,Serde not showing in lib.rs
699,2019-11-10 23:20:22.000000000,2019-12-14 03:34:19.000000000,closed,2,Implementing is_compatible
698,2019-11-10 15:51:35.000000000,2019-11-25 18:39:52.000000000,closed,1,Prevent tokens from being stored in the document store.
697,2019-11-10 09:14:04.000000000,2019-11-10 10:39:45.000000000,closed,0,Adding Value::From<PretokenizedText>
696,2019-11-10 09:13:51.000000000,2019-11-10 10:40:07.000000000,closed,0,Petr tik n662 errror incompatible footer version
695,2019-11-10 04:12:18.000000000,2019-11-10 04:16:26.000000000,closed,7,"Embed version in the index, reject incompatible versions"
694,2019-11-09 20:42:55.000000000,2019-11-10 10:40:40.000000000,closed,2,Add index compatibility check in footer
693,2019-11-09 16:31:24.000000000,2019-11-09 17:18:52.000000000,closed,0,SegmentUpdater.add_segment does not need to return true
692,2019-11-08 18:10:47.000000000,2019-11-10 04:12:44.000000000,closed,7,Out of bounds slice access
691,2019-11-07 01:12:58.000000000,2019-11-15 14:36:44.000000000,closed,1,Update futures requirement from 0.1 to 0.3
690,2019-11-06 10:59:17.000000000,1970-01-01 00:00:00.000000001,open,2,Is there any doc about the file format?
689,2019-11-06 06:04:25.000000000,2020-02-01 00:44:50.000000000,closed,0,Make it possible to iterate backward in the TermDictionary
688,2019-11-05 20:55:55.000000000,1970-01-01 00:00:00.000000001,open,3,The efficient way to get topdocs from int filed
687,2019-11-05 06:23:18.000000000,2019-11-08 03:16:30.000000000,closed,1,Kkoziara pre tokenized text
686,2019-11-05 01:15:57.000000000,2019-11-07 05:55:34.000000000,closed,0,Update smallvec requirement from 0.6 to 1.0
685,2019-11-04 21:34:08.000000000,2019-11-07 06:26:09.000000000,closed,3,Replace `scoped_pool::Pool` with `rayon::ThreadPool`
684,2019-11-04 07:28:25.000000000,2019-11-04 09:57:59.000000000,closed,0,Reduce unnecessary clone.
683,2019-11-02 11:30:26.000000000,2019-11-04 11:39:12.000000000,closed,0,Fixing the construction of the DeleteBitset.
682,2019-10-31 17:30:50.000000000,2019-11-04 11:39:33.000000000,closed,1,fix crash on commit with deleted documents
681,2019-10-31 17:26:13.000000000,2019-11-04 11:39:13.000000000,closed,4,Crash on commit with deleted documents
680,2019-10-31 05:06:59.000000000,1970-01-01 00:00:00.000000001,open,0,Stale adding documents if there are too many ongoing merge 
679,2019-10-31 01:13:43.000000000,2019-10-31 15:59:51.000000000,closed,3,Use `slice::iter` instead of `into_iter` to avoid future breakage
678,2019-10-30 15:43:22.000000000,1970-01-01 00:00:00.000000001,open,0,Support async query
677,2019-10-28 15:07:35.000000000,1970-01-01 00:00:00.000000001,open,20,memory leak problem
676,2019-10-26 00:12:53.000000000,2019-10-26 10:24:47.000000000,closed,0,Update base64 requirement from 0.10.0 to 0.11.0
675,2019-10-24 16:13:50.000000000,2019-10-26 10:27:25.000000000,closed,9,TopDocs: ensure stable sorting on equal score
