id,created_at,closed_at,state,comments,title
498,2020-08-28 20:29:53.000000000,1970-01-01 00:00:00.000000001,open,0,After persist callbacks for Shrine 3
496,2020-08-04 12:01:45.000000000,1970-01-01 00:00:00.000000001,open,4,s3-multipart does not fire complete event without manual intervention
495,2020-07-31 11:17:38.000000000,2020-08-03 09:15:25.000000000,closed,6,Clarification on Shrine validations
494,2020-07-31 00:02:27.000000000,1970-01-01 00:00:00.000000001,open,2,Fixes Ruby 2.7 arguments warnings
493,2020-07-24 18:05:34.000000000,2020-07-24 20:31:54.000000000,closed,3,Use posix-spawn to handle file upload operations?
492,2020-07-22 23:01:25.000000000,2020-08-05 22:38:22.000000000,closed,8, NoMethodError (undefined method `bytesize' for #<Array:0x000000000a721be0>):
491,2020-07-20 15:56:08.000000000,1970-01-01 00:00:00.000000001,open,9,Undefined method *_data for nil:NilClass in plugins/entity
490,2020-07-18 16:54:06.000000000,2020-07-18 18:01:03.000000000,closed,1,Bump lodash from 4.17.15 to 4.17.19 in /website
489,2020-07-08 04:05:32.000000000,2020-07-08 22:42:18.000000000,closed,4,Background Job atomic_promote argument error
488,2020-07-02 17:08:11.000000000,1970-01-01 00:00:00.000000001,open,4,"""after_commit on: :destory"" is different than ""after_destroy"" and shrine should use after_destroy"
487,2020-06-23 17:09:42.000000000,2020-06-23 17:25:50.000000000,closed,1,Typo in version
486,2020-06-18 05:40:04.000000000,2020-06-23 00:12:55.000000000,closed,3,Add: self contained example templates via a repository
485,2020-06-17 20:20:58.000000000,2020-06-19 16:52:30.000000000,closed,10,How to use `generate_location` for a `presigned_endpoint`
484,2020-06-17 07:42:54.000000000,2020-06-17 11:56:24.000000000,closed,1,Fix link - model link was not showing
483,2020-06-16 12:37:44.000000000,2020-06-17 02:59:06.000000000,closed,2,Fix: comma included in hash
482,2020-06-15 18:09:44.000000000,2020-06-15 18:34:12.000000000,closed,1,Fix broken links on README
481,2020-06-15 13:53:31.000000000,2020-06-15 14:47:26.000000000,closed,3,Docs - missing link to https://shrinerb.com/docs/plugins/processing
480,2020-06-11 08:55:59.000000000,2020-06-11 11:58:14.000000000,closed,4,Validations not activated
479,2020-06-07 13:20:45.000000000,2020-06-07 21:30:22.000000000,closed,0,Bump websocket-extensions from 0.1.3 to 0.1.4 in /website
478,2020-05-20 23:22:15.000000000,2020-05-24 21:20:42.000000000,closed,1,Additional documentation on atomic persistence
