id,created_at,closed_at,state,comments,title
1827,2020-08-30 11:24:49.000000000,2020-08-30 11:38:24.000000000,closed,1,Is it possible to compare against a constant in relationMappings?
1826,2020-08-26 22:44:46.000000000,2020-08-27 09:40:45.000000000,closed,2,fix: typo in default values recipe
1825,2020-08-21 00:13:54.000000000,1970-01-01 00:00:00.000000001,open,1,multiple databases recipe using AsyncLocalStorage  API
1824,2020-08-20 16:43:35.000000000,1970-01-01 00:00:00.000000001,open,1,Joining table on value included in joint table as extra value
1823,2020-08-19 21:41:05.000000000,2020-08-20 09:30:33.000000000,closed,1,How to get the result size considering only the changed rows?
1822,2020-08-19 13:55:58.000000000,2020-08-20 10:14:17.000000000,closed,5,fix: toKnexQuery accepts optional knexBuilder argument
1821,2020-08-19 03:59:30.000000000,2020-08-19 09:08:13.000000000,closed,1,JSON Schema validation fails for BigInt
1820,2020-08-17 21:38:58.000000000,2020-08-17 21:42:08.000000000,closed,3,m2m upsert in pivot table
1819,2020-08-16 05:41:28.000000000,2020-08-16 22:31:22.000000000,closed,1,Best Practices for Inserting/Updating/Deleting Nested Relations
1818,2020-08-15 04:16:10.000000000,2020-08-15 13:05:11.000000000,closed,3,"Undefined relation, but no field-to-field relation"
1817,2020-08-13 03:24:48.000000000,2020-08-13 18:09:56.000000000,closed,3,Aggregates in nested graph fetch
1816,2020-08-12 15:22:58.000000000,2020-08-12 23:48:14.000000000,closed,4,Error 500: Connection terminated unexpectedly
1815,2020-08-11 15:28:20.000000000,2020-08-12 13:40:41.000000000,closed,1,Dumb question: do I need to pass transaction to asFindQuery?
1814,2020-08-11 05:08:37.000000000,2020-08-14 00:59:09.000000000,closed,4,Are there QueryBuilder equivalents of onBuild and runBefore for join operations?
1813,2020-08-10 21:05:58.000000000,2020-08-13 02:55:51.000000000,closed,2,How to insert 2 different type of relations?
1812,2020-08-10 11:29:06.000000000,1970-01-01 00:00:00.000000001,open,1,Add documentation for QueryBuilder toFindQuery()
1811,2020-08-08 15:56:34.000000000,2020-08-08 17:06:53.000000000,closed,1,"Writing a plugin, how to know it is a main query in the builder instance?"
1810,2020-08-04 15:02:32.000000000,2020-08-16 22:07:32.000000000,closed,4,consider currently specified schema when getting column info
1809,2020-07-30 08:58:03.000000000,2020-07-30 11:07:32.000000000,closed,2,How to update an array of items at once with a unique constraint
1808,2020-07-30 05:56:41.000000000,2020-07-30 11:10:23.000000000,closed,1,targetValue.replace is not a function when trying to use insertGraph
1807,2020-07-30 05:40:34.000000000,2020-07-30 11:11:51.000000000,closed,1,Feature request:  function(builder) for Having similar to where
1806,2020-07-28 23:28:05.000000000,1970-01-01 00:00:00.000000001,open,1,beforeInsert args.items and args.inputItems are both empty
1805,2020-07-28 22:54:20.000000000,2020-07-29 06:04:52.000000000,closed,1,Malformed error using pg-range module.
1804,2020-07-28 11:35:11.000000000,2020-07-28 12:31:08.000000000,closed,3,get possible queryBuilder columns
1803,2020-07-26 06:59:40.000000000,2020-07-26 13:03:50.000000000,closed,2,Table `table` specified more than once when using HasOneThroughRelation
1802,2020-07-22 15:57:24.000000000,2020-07-22 16:33:36.000000000,closed,2,fix(docs): update link to ref from sub-queries recipe - #1801
1801,2020-07-21 20:41:17.000000000,2020-07-22 16:41:10.000000000,closed,3,Broken link to 'ref' in documentation
1800,2020-07-14 20:20:18.000000000,2020-07-15 01:05:10.000000000,closed,2,Make type definition for `.first()` additionally return undefined
1799,2020-07-14 06:04:06.000000000,2020-07-14 13:07:27.000000000,closed,1,Insert strange behaviour
1798,2020-07-14 01:22:08.000000000,1970-01-01 00:00:00.000000001,open,0,What is the 'objectiony' way of creating multiple one-to-(zero or one) relationships?
1797,2020-07-09 14:53:58.000000000,2020-07-10 13:40:05.000000000,closed,1,how to change skipFetched default to true?
1796,2020-07-09 09:37:38.000000000,2020-07-09 12:56:05.000000000,closed,3,Using Objection model in Knex migration throws an error
1795,2020-07-07 16:14:26.000000000,2020-07-08 14:31:43.000000000,closed,3,JoinMethod typescript interface problems.
1794,2020-07-07 02:37:24.000000000,2020-07-07 03:20:13.000000000,closed,6,Can i do this in relation??
1793,2020-07-07 00:36:47.000000000,2020-07-08 03:13:01.000000000,closed,7,Typescript troubles
1792,2020-07-04 09:29:43.000000000,2020-07-04 12:24:03.000000000,closed,1,Using the join table in a many-to-many relation in a query?
1791,2020-07-02 18:21:12.000000000,2020-07-02 21:44:07.000000000,closed,3,[BUG] $query().patch incorrectly mutates model instance
1790,2020-07-02 16:17:10.000000000,2020-07-09 13:22:18.000000000,closed,1,contradicting docs on $relatedQuery
1789,2020-06-30 13:36:50.000000000,2020-07-01 08:35:41.000000000,closed,2,Custom returning object for the pagination
1788,2020-06-30 11:12:40.000000000,2020-07-05 00:55:41.000000000,closed,1,fix(docs): update link to error handling recipe
1787,2020-06-30 04:32:52.000000000,2020-07-01 08:41:57.000000000,closed,1,[TypeScript] What's the best way to type a select result?
1786,2020-06-27 09:35:24.000000000,2020-06-27 20:25:40.000000000,closed,1,Automate publishing and changelog generation
1785,2020-06-27 08:58:11.000000000,2020-06-30 19:46:03.000000000,closed,3,Deleting map method from documentation
1784,2020-06-26 19:12:38.000000000,2020-06-27 01:08:59.000000000,closed,2,Patch updates all columns in Typescript model that have a default parameter 
1783,2020-06-26 09:08:52.000000000,2020-06-26 15:47:59.000000000,closed,1,Multiple levels of inheritance of QueryBuilder in Plugins
1782,2020-06-26 08:35:45.000000000,2020-06-30 22:21:17.000000000,closed,2,Concatenating map function is not working
1781,2020-06-26 02:17:50.000000000,2020-06-26 02:20:53.000000000,closed,1,issues with function builder aggregated functions
1780,2020-06-25 07:24:12.000000000,2020-06-26 15:48:29.000000000,closed,1,Has any way to automatic generate models with existent data?
1779,2020-06-24 01:06:02.000000000,2020-07-10 13:41:56.000000000,closed,1,"AWS Redshift ""returning"" Syntax Error"
1778,2020-06-23 13:08:22.000000000,2020-06-23 13:10:27.000000000,closed,0,Question - Validation schemas
1777,2020-06-22 20:49:06.000000000,2020-06-22 21:57:32.000000000,closed,4,$query().patch mutates model instance and also removes other fields
1776,2020-06-22 16:08:16.000000000,2020-06-22 17:03:49.000000000,closed,3,example of eager loading from both sides of belongsToOne and hasOne
1775,2020-06-21 01:19:01.000000000,2020-06-21 01:35:03.000000000,closed,2,Shouldn't .patch() trigger $beforeUpdate or maybe $beforePatch hooks?
1774,2020-06-19 08:19:22.000000000,2020-06-19 10:40:33.000000000,closed,2,[docs] How to Model Schemas in typescript
1773,2020-06-14 23:50:42.000000000,2020-06-14 23:55:14.000000000,closed,2,Returning with Postgres
1772,2020-06-10 22:22:56.000000000,2020-06-11 00:44:24.000000000,closed,2,Preventing duplicate entries in join tables
1771,2020-06-09 14:13:04.000000000,2020-06-09 14:18:01.000000000,closed,12,"Missing FROM-clause entry for table ""sessions"""
1770,2020-06-06 05:50:17.000000000,2020-06-08 22:28:42.000000000,closed,5,Typescript Compiler confused about Knex import in Mixin Typings
1769,2020-06-05 16:05:52.000000000,2020-06-05 20:45:54.000000000,closed,6,How to read information from a join table in a many to many relationship
1768,2020-06-05 01:09:14.000000000,2020-06-05 02:09:37.000000000,closed,3,How can I write a custom SQL query using knex with objection js?
1767,2020-06-04 12:49:35.000000000,2020-07-09 12:55:12.000000000,closed,3,(feature) optional param added to throwIfNotFound method
1766,2020-06-03 11:24:33.000000000,2020-06-09 01:15:58.000000000,closed,8,nested column as relationMapping
1765,2020-06-02 02:04:01.000000000,1970-01-01 00:00:00.000000001,open,5,"WithGraphJoined returns empty values with PgBouncer and ""-"" in db name"
1764,2020-05-30 12:41:52.000000000,2020-06-05 13:30:15.000000000,closed,2,How to query recursively?
1763,2020-05-28 15:16:57.000000000,2020-05-28 21:03:35.000000000,closed,1,Methods like 'findById' should have undefined in their return types
1762,2020-05-26 10:07:02.000000000,2020-05-26 11:47:56.000000000,closed,0,How to create model in objection js dynamically? I am using node js as backend. What are use cases where we need dynamic creation
1761,2020-05-26 09:06:07.000000000,2020-06-09 01:21:48.000000000,closed,0,Model.traverseAsync() missing from typescript typings
1760,2020-05-26 00:23:34.000000000,2020-05-26 20:06:38.000000000,closed,3,$afterFind not working as expected 
1759,2020-05-25 16:14:36.000000000,2020-05-25 17:59:31.000000000,closed,1,Why is model empty in a custom Validator?
1758,2020-05-23 07:30:18.000000000,2020-05-23 18:45:00.000000000,closed,2,add `withRecursive` to QueryBuilder typing
1757,2020-05-20 07:34:41.000000000,2020-07-06 18:50:34.000000000,closed,6,skipFetched not working for nested relation
1756,2020-05-20 05:46:18.000000000,2020-05-21 19:18:45.000000000,closed,2,Spread operator in upsertGraph resulting in typescript array
1755,2020-05-19 05:02:18.000000000,2020-05-19 17:07:46.000000000,closed,2,How to search the extra field on a M:M table using related queries?
1754,2020-05-18 09:50:06.000000000,2020-05-18 20:04:36.000000000,closed,1,JSON Schema for enums with Typescript
1753,2020-05-15 18:45:27.000000000,2020-06-09 01:02:35.000000000,closed,1,Filter children by parent value withGraphFetched
1752,2020-05-15 00:54:37.000000000,2020-05-15 17:15:31.000000000,closed,4,[Question] Is it safe to use a model instance as parameter for insert/update/patch?
1751,2020-05-14 18:37:37.000000000,2020-05-17 00:17:59.000000000,closed,1,Patch call the Model constructor
1750,2020-05-13 15:42:33.000000000,2020-05-23 11:57:58.000000000,closed,15,Compilation breaks with TypeScript 3.9
1749,2020-05-12 22:16:22.000000000,2020-05-12 23:20:30.000000000,closed,4,How to handle joins with subqueries?
1748,2020-05-11 01:46:09.000000000,2020-05-11 14:15:56.000000000,closed,2,Count or set additional field for sub-sub queries.
1747,2020-05-10 13:29:42.000000000,2020-05-10 14:22:36.000000000,closed,1,typescript type for eagerloaded relation
1746,2020-05-10 06:13:42.000000000,2020-06-09 00:56:57.000000000,closed,1,Mass Assignment Protection + Hidden Attributes
1745,2020-05-05 21:45:04.000000000,2020-05-06 00:12:30.000000000,closed,3,Date issue
1744,2020-05-04 19:47:10.000000000,2020-05-06 00:14:59.000000000,closed,2,Fix wrong link in docs
1743,2020-05-04 19:45:43.000000000,2020-06-09 00:29:17.000000000,closed,5,queryBuilder.toString() not working correctly
1742,2020-05-04 17:35:55.000000000,2020-05-04 17:48:27.000000000,closed,4,"patch attempts to update all columns, not just the ones provided"
1741,2020-05-02 15:38:20.000000000,2020-05-02 15:41:44.000000000,closed,2,Issue with insert into many to many table
1740,2020-05-02 05:19:34.000000000,2020-05-02 15:03:12.000000000,closed,1,Timestamp documentation example not working as expected
1739,2020-04-30 15:04:48.000000000,2020-05-01 00:45:15.000000000,closed,1,Feature request: Validation custom error messages
1738,2020-04-29 13:45:00.000000000,2020-04-29 21:01:10.000000000,closed,1,Bidirectional relationship definitions
1737,2020-04-23 12:42:17.000000000,2020-04-23 22:42:27.000000000,closed,8,ManyToMany relation's require loop
1736,2020-04-22 22:47:25.000000000,2020-04-22 23:00:23.000000000,closed,2,"Help: What is the best way to establish a default value for ""limit"" on all select queries?"
1735,2020-04-18 10:49:31.000000000,2020-04-19 12:21:09.000000000,closed,1,Insert Graph and default inserts
1734,2020-04-15 18:14:19.000000000,2020-04-15 21:11:08.000000000,closed,3,PSQL model setup
1733,2020-04-14 01:50:12.000000000,2020-06-09 12:56:02.000000000,closed,1,sort by and limit on n:m associations
