id,created_at,closed_at,merged_at,state,merged
15,2016-02-22 22:34:20.000000000,2016-02-22 22:42:56.000000000,2016-02-22 22:42:56.000000000,closed,True
16,2016-02-22 22:42:11.000000000,2016-02-22 22:43:07.000000000,2016-02-22 22:43:07.000000000,closed,True
23,2016-03-14 14:17:11.000000000,2016-04-08 14:59:36.000000000,1970-01-01 00:00:00.000000001,closed,False
27,2016-04-04 19:06:32.000000000,2016-04-08 14:58:33.000000000,2016-04-08 14:58:33.000000000,closed,True
28,2016-04-11 07:50:51.000000000,2016-04-20 11:40:30.000000000,2016-04-20 11:40:30.000000000,closed,True
34,2016-05-10 16:51:42.000000000,2016-05-13 16:58:59.000000000,2016-05-13 16:58:59.000000000,closed,True
37,2016-05-10 20:37:17.000000000,2016-05-11 15:30:26.000000000,2016-05-11 15:30:26.000000000,closed,True
45,2016-05-18 20:34:01.000000000,2016-05-27 13:54:43.000000000,2016-05-27 13:54:43.000000000,closed,True
49,2016-06-10 07:06:50.000000000,2016-06-10 07:13:49.000000000,2016-06-10 07:13:49.000000000,closed,True
50,2016-06-21 14:36:37.000000000,2016-10-13 21:57:40.000000000,2016-10-13 21:57:40.000000000,closed,True
89,2016-07-11 16:28:56.000000000,2016-07-11 16:29:09.000000000,2016-07-11 16:29:09.000000000,closed,True
95,2016-07-18 10:18:17.000000000,2016-07-18 11:47:49.000000000,2016-07-18 11:47:49.000000000,closed,True
98,2016-07-21 05:12:06.000000000,2016-07-27 16:11:25.000000000,2016-07-27 16:11:25.000000000,closed,True
101,2016-07-22 18:43:44.000000000,2016-07-22 19:08:22.000000000,2016-07-22 19:08:22.000000000,closed,True
104,2016-07-26 05:19:36.000000000,2016-08-08 20:16:35.000000000,2016-08-08 20:16:35.000000000,closed,True
105,2016-07-27 00:49:27.000000000,2016-07-27 11:46:43.000000000,2016-07-27 11:46:43.000000000,closed,True
106,2016-07-29 18:11:24.000000000,2016-07-29 18:12:39.000000000,2016-07-29 18:12:39.000000000,closed,True
107,2016-08-02 11:43:39.000000000,2016-08-08 18:38:06.000000000,2016-08-08 18:38:06.000000000,closed,True
108,2016-08-03 04:25:29.000000000,2016-10-13 23:13:09.000000000,2016-10-13 23:13:09.000000000,closed,True
111,2016-08-04 15:05:36.000000000,2016-08-04 15:20:34.000000000,2016-08-04 15:20:34.000000000,closed,True
115,2016-08-16 11:27:28.000000000,2016-08-24 04:56:54.000000000,2016-08-24 04:56:54.000000000,closed,True
116,2016-08-17 17:22:08.000000000,2016-08-23 14:00:30.000000000,2016-08-23 14:00:30.000000000,closed,True
117,2016-08-17 17:27:52.000000000,2016-08-17 22:16:00.000000000,2016-08-17 22:16:00.000000000,closed,True
122,2016-08-24 05:07:16.000000000,2016-08-24 10:45:05.000000000,2016-08-24 10:45:05.000000000,closed,True
123,2016-08-24 08:30:32.000000000,2016-09-09 12:16:15.000000000,1970-01-01 00:00:00.000000001,closed,False
125,2016-08-30 17:17:31.000000000,2016-08-31 13:27:07.000000000,2016-08-31 13:27:07.000000000,closed,True
128,2016-09-07 19:31:46.000000000,2016-09-07 19:43:23.000000000,2016-09-07 19:43:22.000000000,closed,True
129,2016-09-08 13:54:49.000000000,2016-09-08 16:55:32.000000000,2016-09-08 16:55:32.000000000,closed,True
133,2016-09-09 16:14:13.000000000,2016-09-09 16:22:17.000000000,2016-09-09 16:22:17.000000000,closed,True
134,2016-09-25 11:58:19.000000000,2016-09-25 11:59:04.000000000,2016-09-25 11:59:04.000000000,closed,True
135,2016-09-25 12:35:07.000000000,2016-09-25 12:35:29.000000000,2016-09-25 12:35:29.000000000,closed,True
136,2016-09-26 17:19:46.000000000,2016-10-05 02:52:53.000000000,2016-10-05 02:52:53.000000000,closed,True
138,2016-09-27 12:24:04.000000000,2016-10-04 16:04:39.000000000,1970-01-01 00:00:00.000000001,closed,False
141,2016-09-28 12:21:47.000000000,2016-10-05 02:53:36.000000000,2016-10-05 02:53:36.000000000,closed,True
144,2016-10-05 15:16:56.000000000,2016-10-07 20:56:28.000000000,2016-10-07 20:56:27.000000000,closed,True
145,2016-10-06 20:09:10.000000000,2016-10-10 22:49:52.000000000,2016-10-10 22:49:52.000000000,closed,True
147,2016-10-07 19:40:55.000000000,2016-10-11 20:08:26.000000000,2016-10-11 20:08:26.000000000,closed,True
148,2016-10-07 19:51:11.000000000,2016-10-08 02:49:11.000000000,2016-10-08 02:49:11.000000000,closed,True
150,2016-10-10 23:03:28.000000000,2016-10-15 03:53:27.000000000,2016-10-15 03:53:27.000000000,closed,True
151,2016-10-10 23:52:24.000000000,2016-10-12 18:54:14.000000000,2016-10-12 18:54:14.000000000,closed,True
152,2016-10-10 23:58:10.000000000,2016-12-19 20:13:05.000000000,1970-01-01 00:00:00.000000001,closed,False
156,2016-10-12 04:32:27.000000000,2016-10-17 14:15:00.000000000,2016-10-17 14:15:00.000000000,closed,True
160,2016-10-12 20:25:40.000000000,2016-10-17 14:22:23.000000000,2016-10-17 14:22:23.000000000,closed,True
161,2016-10-13 05:29:37.000000000,2016-10-26 03:21:24.000000000,2016-10-26 03:21:24.000000000,closed,True
163,2016-10-13 21:24:14.000000000,2016-10-17 14:49:21.000000000,2016-10-17 14:49:20.000000000,closed,True
164,2016-10-13 21:37:21.000000000,2016-10-17 14:43:05.000000000,2016-10-17 14:43:05.000000000,closed,True
165,2016-10-14 17:32:15.000000000,2016-10-19 09:31:40.000000000,2016-10-19 09:31:40.000000000,closed,True
166,2016-10-15 02:26:56.000000000,2016-10-15 03:55:41.000000000,2016-10-15 03:55:41.000000000,closed,True
168,2016-10-19 07:49:07.000000000,2016-10-19 13:10:46.000000000,2016-10-19 13:10:46.000000000,closed,True
169,2016-10-19 08:01:09.000000000,2016-11-07 04:11:55.000000000,2016-11-07 04:11:55.000000000,closed,True
170,2016-10-19 09:09:12.000000000,2016-10-26 12:37:26.000000000,2016-10-26 12:37:26.000000000,closed,True
171,2016-10-19 14:39:43.000000000,2016-10-19 16:21:52.000000000,2016-10-19 16:21:52.000000000,closed,True
175,2016-10-19 20:53:24.000000000,2016-10-20 18:28:50.000000000,2016-10-20 18:28:50.000000000,closed,True
176,2016-10-20 16:12:38.000000000,2016-10-20 16:39:27.000000000,2016-10-20 16:39:27.000000000,closed,True
177,2016-10-20 16:36:44.000000000,2016-10-20 17:43:57.000000000,2016-10-20 17:43:57.000000000,closed,True
184,2016-10-24 04:17:32.000000000,2016-10-25 11:06:18.000000000,2016-10-25 11:06:18.000000000,closed,True
