id,created_at,closed_at,state,comments,title
2051,2020-08-31 16:19:50.000000000,1970-01-01 00:00:00.000000001,open,0,Add index operations to kernel generator
2050,2020-08-29 02:59:33.000000000,1970-01-01 00:00:00.000000001,open,0,Add var<mat> softmax and function for testing mat<var> and var<mat> methods
2049,2020-08-28 23:56:33.000000000,1970-01-01 00:00:00.000000001,open,3,Compound Operations Fail in Test Suite
2048,2020-08-28 21:29:54.000000000,1970-01-01 00:00:00.000000001,open,1,softmax setting adjoint instead of incrementing adjoint
2047,2020-08-27 16:17:05.000000000,1970-01-01 00:00:00.000000001,open,1,Add var_value utils
2046,2020-08-27 14:53:58.000000000,2020-08-27 16:20:37.000000000,closed,0,[not for merging] debuggin jenkins distribution test issues
2045,2020-08-27 14:11:03.000000000,2020-08-28 13:07:02.000000000,closed,3,Create var_value conversion functions and helper metaprograms for stanc3
2044,2020-08-27 11:31:45.000000000,2020-08-28 08:34:29.000000000,closed,1,Check cl scalar support
2043,2020-08-27 02:56:39.000000000,1970-01-01 00:00:00.000000001,open,2,Fix possible test memory leaks
2042,2020-08-27 00:35:40.000000000,1970-01-01 00:00:00.000000001,open,0,Fix problems with higher order gradients in probability test framework
2041,2020-08-27 00:03:53.000000000,1970-01-01 00:00:00.000000001,open,3,Fix probability framework allocations (Issue #2036)
2040,2020-08-26 23:17:01.000000000,2020-08-28 08:24:36.000000000,closed,3,update prob tests to use non-deprecated gtest macros
2039,2020-08-26 23:06:12.000000000,1970-01-01 00:00:00.000000001,open,2,Reduced some duplicate code in ODE tests
2038,2020-08-26 22:47:06.000000000,1970-01-01 00:00:00.000000001,open,0,High order functions not being tested in `test_repeat_as_vector`
2037,2020-08-26 22:42:23.000000000,1970-01-01 00:00:00.000000001,open,0,Probability test framework not computing some gradients correctly
2036,2020-08-26 22:37:12.000000000,1970-01-01 00:00:00.000000001,open,0,Probability test framework doesn't clean up memory properly
2035,2020-08-25 14:40:20.000000000,1970-01-01 00:00:00.000000001,open,0,Var value bernoulli logit poisson log glms
2034,2020-08-25 14:35:50.000000000,1970-01-01 00:00:00.000000001,open,3,Var value normal id glm
2033,2020-08-24 16:06:54.000000000,2020-08-28 08:25:16.000000000,closed,2,Remove threading test that cause false positives
2032,2020-08-24 15:54:30.000000000,2020-08-28 10:33:07.000000000,closed,4,Add missing unary plus and cleanup tests
2031,2020-08-21 14:10:09.000000000,1970-01-01 00:00:00.000000001,open,0,Numerical issues in neg_binomial_lccdf if beta is very large
2030,2020-08-21 11:00:23.000000000,1970-01-01 00:00:00.000000001,open,1,"csr_to_dense_matrix fails reproducibly, under unclear circumstances"
2029,2020-08-20 15:20:28.000000000,1970-01-01 00:00:00.000000001,open,0,Generalize Frechet
2028,2020-08-20 14:40:51.000000000,1970-01-01 00:00:00.000000001,open,0,Generalize exponential
2027,2020-08-20 13:49:06.000000000,2020-08-20 22:20:31.000000000,closed,1,Add support for expression tests to specify new signatures
2026,2020-08-20 13:20:25.000000000,2020-08-28 17:48:27.000000000,closed,11,Fix rev dot_product leak
2025,2020-08-20 05:42:43.000000000,1970-01-01 00:00:00.000000001,open,0,Possible memory leak in dot_product
2024,2020-08-20 04:17:55.000000000,1970-01-01 00:00:00.000000001,open,15,Adds views for var_value<Eigen::Matrix> class
