id,created_at,closed_at,state,comments,title
638,2020-08-15 13:45:34.000000000,1970-01-01 00:00:00.000000001,open,10,The Max Speed of Lan Went Down After WWDC Played and Paused an Online Video
637,2020-08-05 09:54:40.000000000,1970-01-01 00:00:00.000000001,open,10,"Crash: app opens, but crash after 2 second"
636,2020-08-03 10:56:06.000000000,1970-01-01 00:00:00.000000001,open,2,"Blank screens for Featured, Schedule, Video sections"
635,2020-07-23 03:28:53.000000000,1970-01-01 00:00:00.000000001,open,0,Update realm and re-enable Realm compaction
634,2020-07-21 04:12:51.000000000,2020-07-23 03:30:18.000000000,closed,0,Add shortcut key for community tab for consistency
633,2020-07-21 03:08:55.000000000,2020-07-21 03:09:01.000000000,closed,0,Release version 7.1
632,2020-07-13 23:13:53.000000000,2020-07-21 02:44:54.000000000,closed,0,Update filter preservation to use Codable compatible serialization to facilitate removing SwiftyJSON
631,2020-07-06 02:51:40.000000000,1970-01-01 00:00:00.000000001,open,0,Feature Request: Export Transcript
630,2020-07-04 17:48:06.000000000,2020-07-21 02:44:12.000000000,closed,5,"Move sync operations to a background queue, initialize storage asynchronously"
629,2020-07-04 06:27:33.000000000,2020-07-13 12:52:18.000000000,closed,4,WWDC 2014 Swift Sessions missing
628,2020-07-04 05:44:27.000000000,2020-07-06 16:05:53.000000000,closed,0,"Fix session summary string replacement, be smarter about the default selection"
627,2020-07-03 23:01:12.000000000,2020-07-04 17:47:03.000000000,closed,0,Adjust how realms are initialized for some crashy paths
626,2020-06-30 13:56:38.000000000,2020-06-30 16:34:54.000000000,closed,3,Playback Speed: add shortcut keys for changing playback speed
625,2020-06-27 15:29:33.000000000,1970-01-01 00:00:00.000000001,open,0,Ability to see video length on thumbnail
624,2020-06-26 06:56:14.000000000,2020-06-26 15:09:56.000000000,closed,0,Ensure the Realm List came from realm before filtering fixes #620
623,2020-06-25 19:32:41.000000000,2020-06-25 20:47:08.000000000,closed,3,Bottom of screen not visible on 1366 x 768 displays
622,2020-06-25 02:16:36.000000000,2020-06-25 05:50:49.000000000,closed,2,Clipped video is not sized correctly
621,2020-06-25 00:36:27.000000000,2020-06-25 05:50:59.000000000,closed,0,Fixed resolution of exported clips
