id,created_at,closed_at,state,comments,title
6604,2020-08-31 17:34:00.000000000,1970-01-01 00:00:00.000000001,open,1,CoreDNS: custom config support
6603,2020-08-31 16:10:06.000000000,1970-01-01 00:00:00.000000001,open,1,Check node_ip is defined when removing etcd node
6602,2020-08-30 07:12:16.000000000,2020-08-30 07:30:21.000000000,closed,1,error deploy ubunutu 18.04
6601,2020-08-29 10:29:11.000000000,1970-01-01 00:00:00.000000001,open,3,kubernetes: remove unused variables
6600,2020-08-28 22:11:12.000000000,1970-01-01 00:00:00.000000001,open,9,Update cert manager to 0.16.1
6599,2020-08-28 18:45:49.000000000,2020-08-31 14:24:21.000000000,closed,1,Update nginx ingress to 0.35.0
6598,2020-08-28 14:14:17.000000000,1970-01-01 00:00:00.000000001,open,1,Use crictl 1.19.0 for k8s 1.19.x
6597,2020-08-27 22:58:08.000000000,1970-01-01 00:00:00.000000001,open,4,change ansible-playbook  inventory path 
6596,2020-08-27 14:29:47.000000000,2020-08-31 11:05:47.000000000,closed,7,CoreDNS pods left in crashloopbackoff state after running upgrade
6595,2020-08-27 14:02:06.000000000,1970-01-01 00:00:00.000000001,open,1,Kube-Bench Tests are Failing
6593,2020-08-27 12:30:27.000000000,2020-08-27 20:45:54.000000000,closed,4,Add Kubernetes 1.19 hashes
6592,2020-08-27 11:01:52.000000000,2020-08-31 16:16:22.000000000,closed,6,Update cni plugins with minor fix
6591,2020-08-26 17:17:50.000000000,1970-01-01 00:00:00.000000001,open,4,[2.13] add missing 'Set up proxy environment' tasks
6590,2020-08-26 16:48:19.000000000,2020-08-26 16:53:35.000000000,closed,13,Add proxy_env calculation
6589,2020-08-26 15:38:26.000000000,2020-08-26 16:54:25.000000000,closed,1,remove-node.yml fails because of proxy_env
6588,2020-08-26 13:21:29.000000000,1970-01-01 00:00:00.000000001,open,3,etcd remove-node failing and ignoring the errors
6587,2020-08-26 12:37:41.000000000,2020-08-27 13:33:02.000000000,closed,3,etcd should not fail when adding an already existing member
6586,2020-08-26 05:02:24.000000000,1970-01-01 00:00:00.000000001,open,7,Add selectable dns policy for kube-router
6585,2020-08-25 19:13:43.000000000,2020-08-25 19:48:53.000000000,closed,3,upgrade-cluster.yml fails to cordon/drain nodes in aws when kube_override_hostname is set
6584,2020-08-25 19:13:32.000000000,2020-08-28 22:12:11.000000000,closed,13,Update cert manager to 0.16.1
6583,2020-08-25 13:34:19.000000000,1970-01-01 00:00:00.000000001,open,10,[2.12] Add 1.16.14 support
