id,created_at,closed_at,state,comments,title
1025,2020-08-24 22:51:17.000000000,2020-08-31 17:36:07.000000000,closed,8,Feat/q3 release 1
1024,2020-08-20 07:21:51.000000000,1970-01-01 00:00:00.000000001,open,0,no such module WatsonDeveloperCloud when imported with swift package manager
1023,2020-08-07 04:38:56.000000000,2020-08-07 18:26:12.000000000,closed,4,200806_540P
1022,2020-07-22 01:29:04.000000000,1970-01-01 00:00:00.000000001,open,1,SpeechToTextV1 not an option when using via Swift Packages.
1021,2020-07-02 16:12:31.000000000,2020-07-03 00:52:41.000000000,closed,1,"[Watson Assistant V2] Context variable in message response is always ""nil"""
1020,2020-07-01 00:38:29.000000000,2020-07-02 17:31:38.000000000,closed,2,Docs/update
1019,2020-06-07 15:00:44.000000000,2020-07-01 17:46:27.000000000,closed,2,Update README.md
1018,2020-06-03 16:51:42.000000000,2020-06-05 17:42:10.000000000,closed,1,Feat/release 2 q2 2020
1017,2020-06-02 21:56:27.000000000,2020-06-10 20:26:04.000000000,closed,1,Correct migration guide link in readme
1016,2020-05-15 00:28:09.000000000,2020-08-08 13:31:20.000000000,closed,3,Catalyst support
1015,2020-05-12 12:27:14.000000000,2020-05-13 23:01:49.000000000,closed,2,Import as Swift Package Compile Error in IBMSwiftCoreSDK
1014,2020-04-24 20:07:44.000000000,2020-07-01 17:46:43.000000000,closed,2,docs: update old doc links
1013,2020-04-24 01:36:11.000000000,2020-04-24 16:57:08.000000000,closed,1,Feat/release 1 q2 2020
1012,2020-04-01 01:57:38.000000000,2020-04-01 16:57:16.000000000,closed,1,docs: update instructions on where to ask questions
1011,2020-03-20 01:21:52.000000000,2020-05-30 06:27:39.000000000,closed,1,Expose Speech Activity Detection parameters
1010,2020-03-19 10:06:09.000000000,1970-01-01 00:00:00.000000001,open,9,"Unable to build scheme ""SpeechToTextV1"" using Carthage"
1009,2020-03-12 06:58:43.000000000,2020-03-16 21:51:29.000000000,closed,3,405 Method Not Allowed - createSession()
1008,2020-03-05 23:40:36.000000000,2020-03-12 16:56:14.000000000,closed,1,how to remove %HESITATION from transcription using the sdk?
1007,2020-02-12 19:40:56.000000000,2020-02-14 01:51:33.000000000,closed,2,Feat/release 2 q1 2020
1006,2020-02-12 19:27:58.000000000,2020-02-12 19:30:00.000000000,closed,1,Feat/release 2 q1 2020
1005,2020-01-21 03:11:42.000000000,2020-02-13 17:30:32.000000000,closed,1,build(cocoapods): use v-prefixed version
1004,2020-01-18 00:21:00.000000000,2020-01-21 00:13:43.000000000,closed,1,Feat/release q1 2020
1003,2020-01-17 23:48:05.000000000,2020-01-18 00:12:17.000000000,closed,1,Feat/regular release q1 2020
1002,2019-12-03 16:53:01.000000000,2020-02-08 18:11:59.000000000,closed,1,AVAudioSessionCategoryPlayBackAndRecord shows on the car's bluetooth speaker that call is initiated on the self number
1001,2019-11-26 20:06:39.000000000,2019-11-28 00:32:42.000000000,closed,0,Feat/q4 regular release
1000,2019-11-19 00:41:10.000000000,1970-01-01 00:00:00.000000001,open,11,Support Streaming Audio Data via recognizeUsingWebSocket
999,2019-11-07 23:27:54.000000000,2019-11-27 03:37:46.000000000,closed,5,Issues after updating to latest iOS SDK with WatsonAuthenticator
998,2019-10-16 21:22:08.000000000,2019-10-17 18:46:37.000000000,closed,0,chore: configure stalebot
997,2019-10-07 18:17:54.000000000,2020-06-10 20:26:04.000000000,closed,5,Documentation Links broken in ReadMe (3.0.0 migration guide)
996,2019-10-05 01:19:46.000000000,2019-10-05 01:47:22.000000000,closed,0,Docs/update changelog
995,2019-10-05 01:00:50.000000000,2019-10-05 01:17:53.000000000,closed,1,Pre release/3.0.0 rc2
994,2019-10-04 17:56:43.000000000,2019-10-04 21:48:07.000000000,closed,2,Major Release 3.0.0
993,2019-10-04 02:19:57.000000000,2019-10-04 04:47:58.000000000,closed,1,Feat/final generation
992,2019-10-03 22:35:56.000000000,2019-10-04 05:26:46.000000000,closed,0,Feat/visual recognition v4
991,2019-09-30 19:22:54.000000000,2019-10-01 21:20:54.000000000,closed,1,Add support for Visual Recognition v4
990,2019-09-22 23:31:46.000000000,2019-12-02 05:46:47.000000000,closed,4,[visual-recognition] Need to remove `detectFaces()` from SDK
989,2019-09-04 00:48:56.000000000,2019-09-04 00:49:17.000000000,closed,1,Docs/readme preview instructions
988,2019-09-04 00:33:14.000000000,2019-09-04 00:33:35.000000000,closed,1,docs(readme): fix 3.0.0 preview link
987,2019-09-04 00:30:22.000000000,2019-09-04 00:31:08.000000000,closed,1,Docs/readme preview instructions
986,2019-08-31 04:46:17.000000000,2019-09-11 19:07:19.000000000,closed,3,Pre release/3.0.0 rc1
985,2019-08-22 20:10:26.000000000,2019-08-27 17:35:37.000000000,closed,2,Release/2.3.0
984,2019-08-21 21:56:05.000000000,2019-10-27 22:24:52.000000000,closed,1,Handle conversion between CgBI and PNG files
983,2019-08-21 21:31:24.000000000,2019-08-22 04:15:49.000000000,closed,1,docs(readme): add section on handling CgBI image files
982,2019-08-21 00:11:41.000000000,2019-10-27 14:24:52.000000000,closed,2,Write Kitura Examples using the SDK
981,2019-08-16 22:14:58.000000000,2019-08-19 21:23:29.000000000,closed,2,ci(travis): require master branch stages to be a non-PR non-fork
980,2019-08-13 19:24:19.000000000,2019-08-14 20:57:58.000000000,closed,3,docs(docker): created dockerfile for sdk
979,2019-08-06 23:55:14.000000000,2019-08-13 19:25:01.000000000,closed,2,Swift SDK Dockerfile
978,2019-07-30 05:00:14.000000000,2019-07-31 19:49:40.000000000,closed,4,Release/july 2019
977,2019-06-28 22:32:23.000000000,2019-06-28 23:51:45.000000000,closed,1,Release 2.1.1
976,2019-06-28 22:11:21.000000000,2019-06-28 22:27:30.000000000,closed,2,fix(SpeechToTextV1): Add configureSession parameter to RecognizeMicrophone
975,2019-06-22 18:51:04.000000000,2019-10-24 23:01:41.000000000,closed,4,Goals/plans for Release 3.0
974,2019-06-14 02:53:53.000000000,2019-06-14 08:44:41.000000000,closed,1,Release 2.1.0
973,2019-06-13 20:11:22.000000000,2019-06-14 02:50:08.000000000,closed,4,SDK update June 2019
972,2019-06-06 11:44:09.000000000,2019-08-05 23:55:00.000000000,closed,2,Add m4a speech to text support
971,2019-05-30 18:55:15.000000000,2019-06-04 00:22:44.000000000,closed,1,Add support for insecure connections
970,2019-05-20 13:02:26.000000000,2019-06-14 17:17:41.000000000,closed,10,Add support for Swift 5
969,2019-05-13 01:36:07.000000000,2019-05-13 23:40:36.000000000,closed,1,Update .releaserc
968,2019-05-10 23:25:28.000000000,2019-05-10 23:46:56.000000000,closed,1,fix: Use full url in semantic release
967,2019-05-10 20:36:49.000000000,2019-05-10 23:21:30.000000000,closed,1,Remove detect secret files
966,2019-05-08 01:05:28.000000000,2019-05-08 23:44:23.000000000,closed,1,Refactor bluemix to cloud.ibm
965,2019-05-03 12:22:18.000000000,2019-07-14 00:18:23.000000000,closed,14,Speech To Text Airpods not used as input source
964,2019-04-26 17:40:04.000000000,2019-04-30 20:00:46.000000000,closed,3,Documentation updates
963,2019-04-16 04:32:18.000000000,2019-04-16 04:32:48.000000000,closed,0,Release version 2.0.2 [skip ci]
962,2019-04-15 23:29:34.000000000,2019-04-16 00:47:59.000000000,closed,0,Release 2.0.2
961,2019-04-09 18:00:07.000000000,2019-04-09 19:21:07.000000000,closed,1,Look for iam_apikey in credential file with IAM auth
960,2019-04-08 19:56:51.000000000,2019-04-08 21:58:51.000000000,closed,1,"Added public initializer to `RecognizeCallback`, fixes #959"
959,2019-04-08 19:53:26.000000000,2019-04-16 00:48:00.000000000,closed,2,RecognizeCallback has internal initializer in TextToSpeechV1
958,2019-04-08 05:22:13.000000000,2019-04-08 15:17:02.000000000,closed,0,Release version 2.0.1 [skip ci]
957,2019-04-07 22:11:11.000000000,2019-04-08 00:19:50.000000000,closed,0,Release 2.0.1
956,2019-03-29 06:44:28.000000000,2019-03-29 06:44:50.000000000,closed,0,fix: missed metadata on other error [skip ci]
955,2019-03-29 06:07:51.000000000,2019-03-29 06:23:49.000000000,closed,0,Release version 2.0.0 [skip ci]
954,2019-03-28 21:28:32.000000000,2019-03-29 02:26:04.000000000,closed,0,SDK Major Release 2.0
953,2019-03-24 16:27:46.000000000,2019-03-25 22:21:02.000000000,closed,0,Rework STT websockets methods
952,2019-03-17 20:28:22.000000000,2019-04-07 19:52:24.000000000,closed,4,Goals/plans for Release 2.0
951,2019-03-17 19:56:35.000000000,2019-04-05 05:59:25.000000000,closed,0,Fix multiple calls to completionHandler from classifyWithLocalModel
950,2019-03-01 21:49:03.000000000,2019-08-21 16:07:11.000000000,closed,2,"[speech-to-text] SpeechToTextSession work with apiKey, not with username and password"
949,2019-02-27 04:09:30.000000000,2019-02-27 20:34:17.000000000,closed,1,chore: update issue templates
